packet_size,flow_duration,protocol_type,src_ip_entropy,dst_ip_entropy,packet_interarrival_time,tcp_flags,bytes_per_flow,flow_rate,jitter,label
539.3722471738247,69.85676411014839,1,0.9354561556059762,0.9001397328257004,0.0007643016924044598,2,7995.214242798749,114.45154015711486,2.8048614521172954,normal
647.6933159990821,51.23529201841093,0,0.0528056799164387,0.5676202274628285,0.05492847870520056,1,7597.13558357012,148.2793458235811,3.8281838153237047,normal
534.2736562379941,47.832682108435385,0,0.13318046270486283,0.781273754493449,0.05123538312566822,64,11798.779596703569,246.66774006015507,7.72746092782211,normal
476.8703435223519,47.407781869959074,0,0.6421639887057075,0.9096869429717639,0.0549575820315209,64,7455.865915866705,157.2709294081373,4.712497048749361,normal
439.77926088214224,51.24384766907714,0,0.8044414516714257,0.2436002636565593,0.09467344925195155,2,10453.491260113487,203.9950498569138,6.894059545412429,normal
204.2956019265145,41.71706239651601,1,0.7911886687763996,0.5794818569288046,0.03565409732848476,16,10294.635648072966,246.7727844838068,2.038248890172347,normal
356.0311583210583,51.20198558746055,1,0.7196831530826893,0.4817163192525483,0.031386651121512364,2,10001.232290127773,195.3289931118822,1.1580405819866235,normal
407.8722458080425,54.508123363318,1,0.887427954498092,0.7715913548429414,0.0688719555918936,64,8072.025722627994,148.08849075255773,3.1091501672668906,normal
711.4244452437831,52.09686063574488,0,0.21734887957081284,0.3790825213338287,0.08972670254689857,1,15201.717848788634,291.7971959016351,6.314172952102434,normal
568.7236579136923,54.575419340047816,1,0.10729094649194715,0.7089796397081917,0.0837776329903599,0,11194.992965058891,205.12884922249106,4.422255656247985,normal
147.3919689274532,54.33747609348535,1,0.6153629700913683,0.4029930890117378,0.2134039102888879,64,8456.777963945631,155.63435352418833,6.779357641940237,normal
564.8167938789591,32.28103317753556,1,0.8222758915234324,0.11107486464450422,0.14659613921962733,4,10992.810745419441,340.5346627216802,7.527620323585047,normal
422.9835439167367,56.368701583954035,1,0.5820435784805732,0.10712143160831722,0.005360110942423675,2,15496.675259355907,274.9163068139076,3.085548089088501,normal
364.61559993880826,43.28985154337546,0,0.9629974874589062,0.11905632455318738,0.08289105826037756,1,10268.538273295035,237.204284773446,6.668659612789119,normal
622.3352577681736,39.04160836996042,1,0.7955644613917894,0.03251987593216177,0.054096565451239004,1,14600.055655743974,373.9614289809233,7.776074789375856,normal
706.1999044991902,38.95548172145004,1,0.7007918009092609,0.532973171596772,0.04479310992151886,8,6556.738192318382,168.3136211535551,7.067037417964716,normal
686.2560238232397,54.33541610472529,1,0.06025729087173359,0.6719026819837349,0.3167610301321081,16,7446.552497019152,171.07387364199448,11.475389907723576,DoS
582.3000306987113,47.77425072775147,0,0.9731076957829018,0.8105345407447612,0.06102699386441765,2,3578.798325492955,74.91061128069299,11.976607904827627,DDoS
438.1575248297571,33.18031216014589,1,0.7848376325911943,0.611858000221612,0.127094947745333,16,15927.290971680439,480.02233658341834,4.1027475453118285,normal
566.2526862807129,54.78037815192283,1,0.19823792557702935,0.597740078257912,0.34138866496733156,1,4894.430608859637,89.34641880868138,4.178448821254605,normal
695.1090254244718,35.603918692011725,1,0.028835176078990554,0.14709405139686238,0.016369625274431376,16,10522.610426538395,295.5464121116337,6.685729101887276,normal
404.16515243094204,51.398213585182106,1,0.9107606857469649,0.4040825999612633,0.005616436211318499,0,15212.914894735335,295.981393779825,3.0647160712044528,normal
462.86820466723657,52.38498925673054,1,0.8908053737012341,0.755135709770984,0.037632420304778993,0,12913.489394980126,246.5112540482381,5.8314847727361405,normal
278.73300519879433,58.85577081695045,1,0.21848382723149185,0.0167560255520115,0.004546218664953624,4,11128.877993969707,189.0872864205967,2.8335953882115357,normal
260.7586751838659,67.81684786466852,1,0.7802062580729546,0.1469478838983882,0.012416353548201822,64,13849.370870967039,204.2172602684817,5.690125462373683,normal
662.5051644788396,36.35323674099458,0,0.04797966121165509,0.9958283743247446,0.47926839012388944,8,7994.836693286071,219.9209041617608,4.0858097076654865,normal
771.2480057141646,49.475261439369504,0,0.2850580038232631,0.7335448971490596,0.3223358476147893,16,11553.058037513041,233.5118138116557,5.717007425753492,normal
485.5979756839332,47.236647049557824,1,0.6236669082566249,0.46413027921925576,0.11753615672543341,8,9662.056091142511,158.962307086674,27.119253317293317,DoS
700.7065795784049,54.33749685960962,1,0.7631789961583855,0.6298014120916252,0.1398314310558289,8,9600.26223617413,176.67840425145232,0.5851732918498795,normal
572.3272050095268,52.15668770933618,0,0.010399188788189573,0.8462209705984745,0.015139523679976489,2,10571.765162878664,202.69241831064917,6.017940515656461,normal
370.97604907897517,46.4745375726338,0,0.32620861327374406,0.8423045855536367,0.09044500501337198,16,13525.961459594224,291.04025916244706,7.340075530240144,normal
572.2791211016828,45.590978113891445,0,0.214345560063674,0.3247014354612071,0.016772391597790898,0,14699.619147692747,322.42386006659973,3.3283236170781327,normal
807.6073132931938,38.83549144815952,0,0.9987804057487236,0.49129142254522407,0.047543620878384985,32,9198.95538949034,236.86980765441797,6.6190596242471145,normal
492.8347921780097,59.87861582406509,1,0.670982232385235,0.6380550964986437,0.042364693845206025,64,6733.922955588206,112.45956278237574,3.773281994234558,normal
812.9287311628012,54.592041815995294,1,0.4056714528797438,0.07189691651460406,0.09518154826087327,2,7541.2601992762875,138.13845293961367,2.300188596964309,normal
-23.94902081794885,59.17768197795137,1,0.07565260198068502,0.9457965993907522,0.008304808714641045,1,15843.384579991998,267.72567039538626,3.7773821686070335,normal
664.3805008750447,46.896038635244864,1,0.5986702575069638,0.43274182566237296,0.010921467776525173,4,14442.329342082256,307.96480390196706,4.6323737311134385,normal
517.4094136476342,43.4316453130557,1,0.6417014709360642,0.3708623272579269,0.0941434001788625,64,6726.157017525985,154.86765396622172,2.359160824218225,normal
440.1985299068265,39.21684933370772,0,0.8164059275031351,0.9071003614498259,0.10109246969471777,16,14983.027377500943,382.0558671097199,7.6992645957389545,normal
518.3521553071005,53.58917583740659,0,0.2885768529193635,0.11828664875310468,0.041533731625637914,4,7865.022422253405,146.76513119209835,1.9383372401929635,normal
102.48621707982142,39.60206775471765,0,0.9814280804800964,0.039260797387108526,0.01588446617642977,64,11993.815782572823,302.8583218648739,3.917149250619669,normal
456.0656224324976,68.4866306896655,0,0.4394657393139495,0.6850024123002739,0.2172258092129948,2,7862.776599763038,114.80746710101356,3.1554904384281808,normal
1103.6555085336727,36.9235741890656,0,1.0368583729191863,1.0229931506644996,0.005440211951144958,64,16488.610008269137,760.8826483933154,452.6342096926693,DDoS
795.5788089483033,52.73660119212502,1,0.34844933400145783,0.7644758088301058,0.12636361798043885,16,8289.577233794525,157.18831032729466,1.9852535948040706,normal
396.3459563452705,65.66854707213787,0,0.5195860529671238,0.0685446115267555,0.015087488891021997,4,6850.570127035173,130.69650080425717,51.804339018182745,DoS
338.30127942136244,55.99089759263809,0,0.9367015645071273,0.38375714353538637,0.10143830263470897,2,8630.426594246608,154.1398149577329,5.394302802933446,normal
399.6485912830927,51.75673712491779,1,0.7351587979194005,0.23532521204611223,0.10896203781279448,8,17880.631871783244,219.51096060459054,12.435172946956694,DoS
683.0804235404148,40.31516353038104,1,0.5771096494637823,0.7396065329465973,0.16309661766660155,64,10781.663198956714,267.434440414257,4.296856572182602,normal
565.750221931937,36.182308114322964,1,0.1628103879798618,0.22717011042737145,0.05025682801089583,1,6915.355478833307,191.1253272451081,4.634863346122723,normal
394.04795924659226,57.70050108917586,1,0.14935331089087167,0.45794533477435484,0.0022037520407810663,4,7634.857998139585,132.31874687431133,20.878206789885656,U2R
602.6534866226713,65.06147240774946,1,0.502196913813564,0.8188775511367119,0.16662695994909016,4,4756.961595913283,73.11487766678152,3.7100738190042897,normal
519.4155098696081,45.61150009521828,0,0.7287087046016492,0.9153905354644696,0.058710932922708896,1,11620.397074689183,254.76901769138297,6.26288553916653,normal
693.7289981065778,38.60938492383649,1,0.7510121727551101,0.7226057936657777,0.18779045861679955,32,6248.371356244575,161.8355580792219,5.097549228887052,normal
359.5893812245295,25.418305694509815,1,0.5074407126246173,0.42922841153295366,0.1496042040370549,0,13316.976094375786,271.50195296176275,5.902424776151266,Probe
434.46757068044633,40.19235156337462,0,0.10009951284725327,0.5719858747427331,0.06897665438224794,2,12370.256693855128,307.77638562276996,3.2375563068410327,normal
421.5783693735685,48.8634315750096,0,0.7027480342319025,0.6896899471524939,0.7417596375264813,32,9699.942969505912,95.4002695208193,4.517749028042022,Probe
207.2970103735763,65.99123240836734,1,0.9181725432440743,0.8749326265741181,0.06200362769518333,32,13708.363591841298,207.73007400454534,5.220461338504391,normal
559.2240554129152,56.73133692232969,1,0.5453672526693822,0.8885739847602917,0.11923888911584464,1,12776.768191071042,225.21535511429227,5.163293588401475,normal
552.2110544359779,53.05085404706753,0,0.3200997668317743,0.9309694914883471,0.11080683160755903,16,10470.731569179885,197.37159292270943,4.920888424865992,normal
501.02269132849216,45.99880338698869,1,0.32363766833912166,0.8107110989073822,0.07299495874442237,2,7695.55250712346,167.2989717228218,9.184598489933169,normal
453.0825733249706,44.16834282744044,1,0.13208704522218495,0.1467979359416668,0.08803211850687363,32,11240.602009490218,453.22156751079456,45.27657946223896,DoS
216.92585158991716,64.05647597507964,1,0.473223736106158,0.7476395333862431,0.16025058040036663,1,11223.09454496366,175.2062437735392,6.454902002792886,normal
415.8709354469282,52.0073854075839,1,0.7913626785148384,0.8145923735632177,0.08477289114633003,4,11474.364789882697,220.62952597900576,5.493792789767777,normal
431.4570966946461,28.97399308078978,1,0.9685586915273413,0.8778714276763837,0.05981066830881709,8,10237.097233474798,353.3202070191063,6.066523424597751,normal
339.54454615567624,43.264603521027574,0,0.5015949999579754,0.9248168946178259,0.0014006566389941075,16,10981.462554846506,253.82094509451053,5.397210375389639,Keylog
467.74285766679816,41.417839682283734,0,0.16721491584268844,0.5091598135184474,0.0036154814613586724,4,10906.44944621077,263.32733744382006,8.635549409129595,normal
580.8101713629077,44.537359908225355,1,0.6829503998028645,0.6550926951243105,0.01156284677855375,2,14086.273493223387,316.2799394092929,25.729367089068926,U2R
877.237180242106,55.629106602850854,1,0.7567913427452954,0.009552776616969072,0.013401880284191101,16,6177.6990898656795,111.05156036334921,6.662685063087785,normal
534.9155625663678,48.925551182057504,0,0.0716997494231022,0.572783567692434,0.055472119722087335,0,6995.234589280007,142.97712381920743,9.170627964884286,normal
551.5100781445528,49.23134592996338,0,0.8501391296312288,0.47319838107393963,0.20539706162568813,16,10225.39000075109,207.70080134103486,6.30609975727239,normal
485.11081684676657,63.13473161325237,0,0.8293223899958574,0.9623060446947994,0.10308450416992371,4,7720.034929308053,122.27873203926902,4.430999777448367,normal
116.24575694019171,43.03538910213312,1,0.47254105403911795,0.9017092986027271,0.3597886901753909,1,10632.617991932502,247.06684925512803,3.53195493829193,normal
494.69722491015665,68.6419952588735,0,0.5604225186158683,0.7976039294333856,0.004076050618940197,0,6660.53544226656,97.03295216211738,4.0088833310393746,normal
983.9275385475999,43.28692408628914,1,1.4049393774456704,0.8671006310353065,0.005734624376560259,1,7133.859290372078,164.80402433195025,43.10232754061385,Keylog
992.6484224970573,50.89198196612571,1,0.6767481250628593,0.40202884228333324,0.03771715098661447,32,16181.48797492938,317.95751216173824,8.568508519373733,normal
461.5278070437755,47.18796404597233,1,0.016535978193209067,0.6960422221945601,0.0023560825624240633,8,9312.002146204144,197.3385021894997,6.207249314357441,normal
560.3094684667225,51.23419133500961,1,0.12243530384848578,0.029660743564281056,0.1748278746282302,16,6486.275008023538,126.6005149883434,4.226896079982439,normal
493.0576460589513,54.44591995073129,1,0.1625905557812457,0.23581379175280115,0.017756513862192357,2,9655.531831659784,177.34169686906165,4.390149625592313,normal
266.2643924760936,54.338352400888766,0,0.7556758890720988,0.8875071901181287,0.024089379613596626,32,13109.262892178065,241.25249134281165,4.701108806039641,normal
728.5645629030041,42.4688266937942,0,0.44008356289238004,0.12978076729942423,0.04162215396287378,8,13616.591506175544,320.6255638836682,2.3187405133687835,normal
650.3866065373549,38.77085322552429,0,0.5455026263868251,0.05137350433864418,0.1552854938192983,8,5616.785173667114,144.87133262183087,4.0845523848786724,normal
658.2063894086093,75.03171790905711,0,0.7726874368954841,0.5805857562846692,0.09797380597033327,16,7698.870120935758,102.60820804166106,3.9968919962433778,normal
318.12250904105224,45.160156603994466,1,0.3409822690640908,0.9464646154277803,0.030769586679405693,64,10668.120503357146,236.2285985167186,10.556224468151637,normal
780.5588621872198,56.992124386719865,0,0.7488902273187731,0.8346247399086386,0.018451115821294564,8,9898.077433336573,173.67447765542485,6.853748770658816,normal
219.62978744154384,33.923586894768036,0,0.7295437093831858,0.9747725047209556,0.011602634616637235,1,5199.981286757289,48.214543609150745,2.8538265464749015,Probe
617.3714187600541,47.203872800953235,0,0.3771801877742066,0.7535231536962493,0.01623031562723276,32,5686.0299911562415,120.45685351142244,1.861588385230156,normal
938.0911251619957,48.72800616017557,0,0.3330372640547401,0.43736977408457156,0.20260536059778747,2,6797.190338773689,139.4924782358302,2.387974881299845,normal
301.89273497386233,54.72815069927832,0,0.9649448154923829,0.9466164395898741,0.25598462514259285,1,4687.336761297817,85.6476365710568,7.827255609304126,normal
386.7404540794456,22.77545859008061,0,0.7719734107089788,0.4266332784533118,0.3440701732330581,0,8624.586656857125,258.31390542241894,9.59380287133651,DoS
519.9302730175283,51.661406130783305,1,0.020195940773529375,0.3500946163442443,0.18001861813160122,16,13583.490107346739,262.93303114823254,8.219471526090834,normal
399.3048691767602,38.50258544632107,1,0.9574154865182017,0.44819591776743384,0.2183827643551676,1,8002.470296636841,207.84241379825258,5.479466866326116,normal
189.86731378677348,53.24345711194924,0,0.7754396297266734,0.8139739543824644,0.16933821821556627,8,13246.76683125933,248.7961441610899,4.50804193673423,normal
513.7125949612055,39.63670803161837,1,0.14917471445425556,0.9176935498488883,0.3171414377481358,4,10089.089752224141,254.53904355972327,2.710746284134519,normal
287.53925725477905,41.44517304074419,1,0.07633812541131713,0.35768210995967553,0.18685386281132133,64,9449.853679465317,228.00854686202646,7.527680733678761,normal
594.7184861270363,47.26372389606732,1,0.3081940936594534,0.4622474565322625,0.061990170325273035,4,5002.781387903104,105.84822725573198,6.092434493121663,normal
316.11515315323936,39.476705303968046,1,1.011647445261973,0.898327323304383,0.03904597256213873,1,13509.451052701112,292.25284148640463,33.81042406567107,Probe
809.986881003508,45.24465553264645,1,0.6165466891494674,0.04704366452866893,0.08775794966836137,8,10349.282082473479,228.74043266847102,4.454960271589999,normal
343.3493415327526,38.06624231456685,0,0.27585012514922047,0.7838686941138514,0.09369612215635043,64,5200.322002975042,136.61243366238514,6.3332925435677225,normal
435.58769675886487,31.668295483012724,1,0.4456749786574178,0.4542177582343391,0.08554650453622603,8,11145.563892484346,351.94707269492824,7.963237623785989,normal
662.7034434739339,60.179570524293595,1,0.21189015571373548,0.37651835104967124,0.12266491219691439,4,8236.493833644505,136.86528105612777,6.190540493783455,normal
253.82713671320894,37.039513071760716,0,0.05057868516673747,0.44692129183683904,0.12005672062977163,2,10183.964599196364,274.9486630525043,2.888589167512088,normal
545.4919869208259,48.21319112392016,1,0.5169704674268787,0.4186906755015798,0.009123221832074655,2,10720.40246100909,222.35413610053166,6.039852878877569,normal
1964.810432888139,57.52891081493785,1,1.0058426873521271,1.3489018838642584,0.03362037051254225,8,13647.20705212614,237.2234561510685,50.91376823455776,DDoS
178.50335308775448,43.85055897483957,0,0.54288243229793,0.9279475222441557,0.2206004696758623,64,6618.164005744931,150.92541943518393,8.35371908438805,normal
536.9267717064608,41.74834100254462,1,0.9465073224704517,0.4914558254465786,0.08916836205900913,0,11715.64645016476,280.62543729463823,6.169971983430416,normal
983.8162537225047,52.262380886674215,0,1.106919850556881,1.476102486319267,0.0398278044322823,0,13984.892323345253,267.59003486025836,69.10969180979548,DDoS
656.3645743554621,61.17933822727152,1,0.001962018310955327,0.7319445357122386,0.19001823329782008,0,17561.460314403084,287.0488766839067,6.2325906833230444,normal
252.6098578243836,38.30684734913531,1,0.07687821328212519,0.33068078555647684,0.028640593458957437,16,13148.67985621679,343.24620181810894,2.2900589742300537,normal
235.90867738314472,48.49852167982561,0,0.462708296101629,0.5873138145265476,0.05262774987654104,64,11084.219383515809,228.54757216500101,6.658769206836207,normal
604.3883131233795,32.67505405032672,1,1.0535760513627568,0.6668156750156945,0.0323315843100525,64,10825.065456391603,205.43764528858392,5.239938894922863,Probe
559.3969346466372,46.0679899631781,0,0.580763603317189,0.023499371890463028,0.2050659147837923,0,14656.305008529367,318.14509424535504,8.993931740854078,normal
550.0985700691754,50.34204684538076,1,0.494894607373747,0.3959555512242403,0.13030151248463287,32,9140.689022724013,181.57166018295771,2.1214562848756264,normal
569.2896418993952,41.453753582449345,1,0.3539631310924124,0.9926381758474568,0.06166040872145495,0,12387.707638453907,298.83198909395276,2.7357075676928515,normal
649.4539197013771,45.430081661747685,1,1.2097247028926312,1.2631798657697058,0.2692681395626402,32,16582.30798191899,529.733416014009,331.83676779382876,DDoS
546.4507394322007,35.917732316925495,1,0.3762861751049801,0.3342440692917761,0.26234073593495066,4,9671.876579028103,269.2785973704256,8.023219938194302,normal
558.6144946597362,50.770786113814935,0,0.6116349540090713,0.2500240394007278,0.0117974536894652,64,3958.1433490796835,77.96104122174813,4.759469508220672,Keylog
357.1297163947264,60.556942488831496,1,0.1677539558655362,0.20948160210075628,0.22255651022006268,8,7417.559842585031,122.48900848904401,4.770027503696523,normal
873.1549022289513,39.028561302295365,1,1.0964114545277086,0.4016414089652075,0.1270800597783425,1,10880.336227729378,60.17118638497431,5.414297179373403,Probe
594.7665841823575,43.77328233447617,0,0.5752532400931103,0.19326569060760956,0.09894311233608039,4,7489.14868594937,171.0894931004719,4.031711993944221,normal
261.7393005594703,55.02546246454182,0,0.26915637761142763,0.13518618205352817,0.05460781184621823,64,8958.358069660873,162.8038669449367,6.975074845847512,normal
631.3107217267659,62.12090719322736,0,0.5011529628112837,0.3640632844269589,0.031947517550939615,4,9114.862463828587,146.72777452326585,4.034769882556296,normal
305.06366595453574,35.068101877910685,1,0.9627786876851664,0.6069996926457933,0.0003097123649967919,16,11682.84790976041,365.9028976017857,50.86621582215771,Keylog
657.4169207484904,48.312152625840504,0,0.020491529145194032,0.14639918208612834,0.16137972581231338,64,7162.1024484525915,148.24639473054302,2.3534834405865177,normal
731.7191158014808,52.83130822319525,0,0.19952264090122918,0.04434327386286008,0.013029444386821257,8,8248.7059139405,156.13291041539944,8.43706737486026,normal
335.8635363296579,48.97943609371152,0,0.448380239903278,0.03463281806369156,0.05282248506657723,2,14221.141569102681,290.3492302747956,0.7592709290104249,normal
692.6752258488643,25.23207933122913,0,0.6384397217798281,0.2673842524359683,0.02674014081202164,4,8554.113726377776,421.8491919491871,18.781461174867992,DoS
582.5561853872997,55.01090009308772,1,0.2122282662854852,0.19013229051630165,0.060628402951734675,4,12177.356587943046,221.36261299736788,9.506884514352533,normal
664.412031998898,65.19336351090644,1,0.9314039483761962,0.5392553602901523,0.03783128285423595,16,10041.814301636547,154.03123509583327,5.202041257795115,normal
879.3585965307896,51.16661751169504,1,0.6425720124246421,0.45572018705089945,0.1770157557233056,32,9930.646752854607,194.08448781248404,3.6803927669047267,normal
450.9223767994259,39.68893946705737,0,0.8774319489564305,0.32476661433901866,0.382486236307099,32,12214.424699311037,307.75386954970816,2.445789659888548,normal
349.2527671285021,44.86872753635717,0,0.3293179302503185,0.8335428341509608,0.2839665301278001,1,4412.613205124738,98.34495978405435,4.127871846590075,normal
322.09711407489533,67.69913067655594,0,0.8289539343066296,0.5049469929965265,0.0973840183619798,0,11330.033223653456,236.37545967072674,42.229883219207984,DoS
336.8379430069124,59.09962540860559,1,0.37821921689944626,0.09152999208409918,0.3876489249153031,4,11658.287008272482,197.26498988223537,28.09636918233147,U2R
484.5796581171792,56.40026618384329,0,0.25275177246120495,0.2957643540736953,0.05120307800850963,32,12545.330810652908,222.43389365858536,5.644527870928508,normal
568.2303949633288,53.56412583534376,0,0.911655339163793,0.9733392661965915,0.07391648240117847,32,8873.58778267292,165.66288806710574,1.427512275649463,normal
555.3381598660038,43.38862887809027,1,0.09221847567885455,0.9769773207580144,0.029685714446954267,0,10001.576892507172,230.51147618904398,5.277863717115128,normal
665.4366498072047,47.994288193442316,1,1.297763581308006,0.25467163554711925,0.22826112269250168,8,2642.4081738292152,30.991428063618585,5.677961401158836,Probe
502.6003783755814,49.22077264321484,1,0.4585152058676055,0.1672361287949139,0.019809627130376425,4,7990.476109109593,162.3395099266304,5.697264331324018,normal
790.7068154314634,55.49574316064444,1,0.9926254734858617,0.49568814621724433,0.09428592532718211,1,10526.755901437098,189.68582636987355,5.058926912320545,normal
447.06863335240877,65.08918894266904,1,0.5395946537350288,0.48146491816684656,0.16067122239361648,1,14411.984420362434,221.41901987834876,2.5420407620291607,normal
1044.0338333179238,61.183381367931275,0,0.7574881720823031,0.4101376872690171,0.09048532569392329,8,15537.336739784723,253.94700966835546,3.1569237102249814,normal
625.1334695530013,35.806156442039594,0,0.007071016338003999,0.529357227493953,0.008205120938888357,0,8972.65630330151,250.58976430005254,7.4261914434111365,normal
328.5684887167435,52.23994968901049,0,0.49666681996016515,0.23219537851820082,0.09453253842852717,2,12622.094778589828,241.61766720164144,3.44861714589586,normal
285.8215003877775,57.36763345167897,1,0.7374534716181153,0.11492934154368717,0.14570573216254382,8,9558.379905589547,166.61624910221573,3.5559483360361064,normal
596.4944830486371,56.188603301446356,1,0.782827019958449,0.570461458476435,0.02080433341819136,2,5152.124173400158,91.69340169855292,4.407480710132989,normal
907.071142552593,43.7076623661258,1,0.9526629046846822,1.806182346902589,0.1335422007945223,1,11815.165839318768,270.3225292706509,16.902214259798008,DDoS
642.8000988184184,79.14109215768362,1,0.41897095038277865,0.1377492766202979,0.2108480793438613,1,15493.855739102342,195.77510641667436,6.267612279952163,normal
